Value,IdRegione,DsRegione,IdGruppoDiProfessioni,DsGruppoDiProfessioni
 180.0,6,FRIULI VENEZIA GIULIA,3334,Tecnici della vendita e della distribuzione
 20.0,6,FRIULI VENEZIA GIULIA,3335,Tecnici del marketing
 10.0,6,FRIULI VENEZIA GIULIA,3336,Tecnici della pubblicità e delle pubbliche relazioni
 10.0,6,FRIULI VENEZIA GIULIA,3341,Spedizionieri e tecnici della distribuzione
 0.0,6,FRIULI VENEZIA GIULIA,3342,Agenti di commercio
 0.0,6,FRIULI VENEZIA GIULIA,3343,Agenti concessionari
 0.0,6,FRIULI VENEZIA GIULIA,3344,Agenti di pubblicità
 0.0,6,FRIULI VENEZIA GIULIA,3345,Agenti immobiliari
 20.0,6,FRIULI VENEZIA GIULIA,3346,Rappresentanti di commercio
 0.0,6,FRIULI VENEZIA GIULIA,3411,Tecnici delle attività ricettive e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,3412,"Tecnici dellâ€™organizzazione di fiere, convegni ed eventi culturali"
 0.0,6,FRIULI VENEZIA GIULIA,3413,Animatori turistici e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,3414,Agenti di viaggio
 0.0,6,FRIULI VENEZIA GIULIA,3415,Guide e accompagnatori specializzati
 0.0,6,FRIULI VENEZIA GIULIA,3421,Istruttori di guida
 0.0,6,FRIULI VENEZIA GIULIA,3422,Insegnanti nella formazione professionale
 0.0,6,FRIULI VENEZIA GIULIA,3423,Istruttori di tecniche in campo artistico
 0.0,6,FRIULI VENEZIA GIULIA,3424,Istruttori di discipline sportive non agonistiche
 0.0,6,FRIULI VENEZIA GIULIA,3426,Allenatori e tecnici di discipline sportive agonistiche
 0.0,6,FRIULI VENEZIA GIULIA,3427,Atleti
 0.0,6,FRIULI VENEZIA GIULIA,3431,"Annunciatori e presentatori radio, televisione e altri spettacoli"
 0.0,6,FRIULI VENEZIA GIULIA,3432,"Tecnici organiz. e produz. radiotelevisiva, cinematografica, teatrale"
 10.0,6,FRIULI VENEZIA GIULIA,3441,"Grafici, disegnatori e allestitori di scena"
 0.0,6,FRIULI VENEZIA GIULIA,3442,"Tecnici dei musei, delle biblioteche e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,3444,Tecnici restauratori
 0.0,6,FRIULI VENEZIA GIULIA,3451,Assistenti sociali
 10.0,6,FRIULI VENEZIA GIULIA,3452,Tecnici del reinserimento e dell'integrazione sociale
 0.0,6,FRIULI VENEZIA GIULIA,3453,Tecnici dei servizi per l'impiego
 0.0,6,FRIULI VENEZIA GIULIA,3454,Tecnici dei servizi di sicurezza privati e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,3455,Tecnici delle attività religiose e di culto
 150.0,6,FRIULI VENEZIA GIULIA,4111,Addetti a funzioni di segreteria
 300.0,6,FRIULI VENEZIA GIULIA,4112,Addetti agli affari generali
 20.0,6,FRIULI VENEZIA GIULIA,4114,Addetti alla gestione del personale
 80.0,6,FRIULI VENEZIA GIULIA,4122,Addetti all'immissione dati
 0.0,6,FRIULI VENEZIA GIULIA,4123,Addetti macchine riproduzione e invio di materiali e documenti
 70.0,6,FRIULI VENEZIA GIULIA,4211,"Addetti sportelli assicurativi, bancari e altri intermed. finanziari"
 0.0,6,FRIULI VENEZIA GIULIA,4212,Addetti agli sportelli dei servizi postali
 10.0,6,FRIULI VENEZIA GIULIA,4213,Addetti sportelli esazione imposte e contributi e recupero crediti
 20.0,6,FRIULI VENEZIA GIULIA,4215,Addetti alla vendita di biglietti
 0.0,6,FRIULI VENEZIA GIULIA,4216,Addetti agli sportelli delle agenzie di viaggio
 40.0,6,FRIULI VENEZIA GIULIA,4221,Addetti accoglienza e informaz. nelle imprese e negli enti pubblici
 10.0,6,FRIULI VENEZIA GIULIA,4222,Addetti all'accoglienza nei servizi di alloggio e ristorazione
 20.0,6,FRIULI VENEZIA GIULIA,4223,Centralinisti
 40.0,6,FRIULI VENEZIA GIULIA,4224,Addetti all'informazione nei Call Center (senza funzioni di vendita)
 20.0,6,FRIULI VENEZIA GIULIA,4311,Addetti alla gestione degli acquisti
 130.0,6,FRIULI VENEZIA GIULIA,4312,Addetti alla gestione dei magazzini e professioni assimilate
 20.0,6,FRIULI VENEZIA GIULIA,4313,Addetti alla gestione amministrativa dei trasporti merci
 50.0,6,FRIULI VENEZIA GIULIA,4321,Addetti alla contabilità
 10.0,6,FRIULI VENEZIA GIULIA,4322,Addetti alle buste paga
 0.0,6,FRIULI VENEZIA GIULIA,4323,Addetti operazioni finanziarie per l'impresa o l'organizzazione
 0.0,6,FRIULI VENEZIA GIULIA,4324,Addetti ai servizi statistici
 0.0,6,FRIULI VENEZIA GIULIA,4325,Addetti agli uffici interni di cassa
 10.0,6,FRIULI VENEZIA GIULIA,4411,"Personale addetto compiti di controllo, verifica e profess. assim."
 10.0,6,FRIULI VENEZIA GIULIA,4412,Addetti al controllo della documentazione di viaggio
 30.0,6,FRIULI VENEZIA GIULIA,4413,Addetti allo smistamento e al recapito della posta
 0.0,6,FRIULI VENEZIA GIULIA,4421,"Addetti ad archivi, schedari e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,4422,Addetti a biblioteche e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,5111,Esercenti delle vendite all'ingrosso
 10.0,6,FRIULI VENEZIA GIULIA,5121,Commessi delle vendite all'ingrosso
 1120.0,6,FRIULI VENEZIA GIULIA,5122,Commessi delle vendite al minuto
 10.0,6,FRIULI VENEZIA GIULIA,5123,Addetti ad attività organizzative delle vendite
 10.0,6,FRIULI VENEZIA GIULIA,5124,Cassieri di esercizi commerciali
 20.0,6,FRIULI VENEZIA GIULIA,5125,"Venditori a domicilio, a distanza e professioni assimilate"
 10.0,6,FRIULI VENEZIA GIULIA,5126,Addetti ai distributori di carburanti e assimilati
 0.0,6,FRIULI VENEZIA GIULIA,5132,Dimostratori e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,5133,Vetrinisti e professioni assimilate
 110.0,6,FRIULI VENEZIA GIULIA,5134,Addetti all'informazione e all'assistenza dei clienti
 150.0,6,FRIULI VENEZIA GIULIA,5221,Cuochi in alberghi e ristoranti
 320.0,6,FRIULI VENEZIA GIULIA,5222,"Addetti alla preparazione, alla cottura e alla distribuzione di cibi"
 310.0,6,FRIULI VENEZIA GIULIA,5223,Camerieri e professioni assimilate
 310.0,6,FRIULI VENEZIA GIULIA,5224,Baristi e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,5231,"Hostess, steward e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,5232,Accompagnatori turistici
 390.0,6,FRIULI VENEZIA GIULIA,5311,Professioni qualificate nei servizi sanitari e sociali
 0.0,6,FRIULI VENEZIA GIULIA,5411,Maestri di arti e mestieri
 50.0,6,FRIULI VENEZIA GIULIA,5422,"Allibratori, croupiers e professioni assimilate"
 140.0,6,FRIULI VENEZIA GIULIA,5431,Acconciatori
 10.0,6,FRIULI VENEZIA GIULIA,5432,Estetisti e truccatori
 0.0,6,FRIULI VENEZIA GIULIA,5433,Massaggiatori e operatori termali
 0.0,6,FRIULI VENEZIA GIULIA,5442,Addetti alla sorveglianza di bambini e professioni assimilate
 150.0,6,FRIULI VENEZIA GIULIA,5443,Addetti all'assistenza personale
 10.0,6,FRIULI VENEZIA GIULIA,5462,Addetti di agenzie per il disbrigo di pratiche e assimilate
 0.0,6,FRIULI VENEZIA GIULIA,5472,Addetti alle agenzie di pompe funebri
 0.0,6,FRIULI VENEZIA GIULIA,5484,Vigili del fuoco e professioni assimilate
 60.0,6,FRIULI VENEZIA GIULIA,5486,Guardie private di sicurezza
 60.0,6,FRIULI VENEZIA GIULIA,5487,Bagnini e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,6112,"Tagliatori di pietre, scalpellini e marmisti"
 250.0,6,FRIULI VENEZIA GIULIA,6121,"Muratori in pietra, mattoni, refrattari"
 0.0,6,FRIULI VENEZIA GIULIA,6122,Muratori in cemento armato
 0.0,6,FRIULI VENEZIA GIULIA,6123,Carpentieri e falegnami nell'edilizia (esclusi i parchettisti)
 0.0,6,FRIULI VENEZIA GIULIA,6124,Ponteggiatori
 0.0,6,FRIULI VENEZIA GIULIA,6125,"Armatori gallerie, addetti armamento ferroviario e profess. assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,6126,Pavimentatori stradali e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,6127,Montatori di manufatti prefabbricati e di preformati
 0.0,6,FRIULI VENEZIA GIULIA,6131,Copritetti e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,6132,Pavimentatori e posatori di rivestimenti
 0.0,6,FRIULI VENEZIA GIULIA,6133,Intonacatori
 0.0,6,FRIULI VENEZIA GIULIA,6134,Installatori di impianti di isolamento e insonorizzazione
 0.0,6,FRIULI VENEZIA GIULIA,6135,Vetrai
 80.0,6,FRIULI VENEZIA GIULIA,6136,Idraulici e posatori di tubazioni idrauliche e di gas
 50.0,6,FRIULI VENEZIA GIULIA,6137,Elettricisti nelle costruzioni civili e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,6138,Installatori di infissi e serramenta
 0.0,6,FRIULI VENEZIA GIULIA,6141,"Pittori, stuccatori, laccatori e decoratori"
 10.0,6,FRIULI VENEZIA GIULIA,6151,Operai addetti ai servizi di igiene e pulizia
 0.0,6,FRIULI VENEZIA GIULIA,6152,Operai addetti manutenzione impianti fognari e profess. assimilate
 0.0,6,FRIULI VENEZIA GIULIA,6211,Fonditori e animisti di fonderia
 80.0,6,FRIULI VENEZIA GIULIA,6212,Saldatori e tagliatori a fiamma
 0.0,6,FRIULI VENEZIA GIULIA,6213,"Lattonieri e calderai, compresi i tracciatori"
 110.0,6,FRIULI VENEZIA GIULIA,6214,Montatori di carpenteria metallica
 0.0,6,FRIULI VENEZIA GIULIA,6215,Attrezzatori e montatori cavi metallici uso industriale e di trasporto
 0.0,6,FRIULI VENEZIA GIULIA,6216,Sommozzatori e lavoratori subacquei
 50.0,6,FRIULI VENEZIA GIULIA,6217,Specialisti di saldatura elettrica e a norme ASME
 20.0,6,FRIULI VENEZIA GIULIA,6218,Lastroferratori
 10.0,6,FRIULI VENEZIA GIULIA,6221,"Fabbri, lingottai e operatori di presse per forgiare"
 0.0,6,FRIULI VENEZIA GIULIA,6222,Costruttori di utensili modellatori e tracciatori meccanici
 100.0,6,FRIULI VENEZIA GIULIA,6223,Attrezzisti di macchine utensili e professioni assimilate
 30.0,6,FRIULI VENEZIA GIULIA,6231,"Meccanici artigianali, riparatori automobili e profess. assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,6232,Meccanici e riparatori di motori di aerei
 90.0,6,FRIULI VENEZIA GIULIA,6233,Meccanici e montatori di macchinari industriali e assimilati
 0.0,6,FRIULI VENEZIA GIULIA,6234,Frigoristi
 0.0,6,FRIULI VENEZIA GIULIA,6235,"Meccanici e montatori apparecchi ind. termici, idraulici e di condiz."
 0.0,6,FRIULI VENEZIA GIULIA,6236,Meccanici collaudatori
 20.0,6,FRIULI VENEZIA GIULIA,6237,Verniciatori artigianali ed industriali
 0.0,6,FRIULI VENEZIA GIULIA,6238,Meccanici e attrezzisti navali
 130.0,6,FRIULI VENEZIA GIULIA,6241,Installatori e riparatori di apparati elettrici ed elettromeccanici
 10.0,6,FRIULI VENEZIA GIULIA,6242,Manutentori e riparatori apparati elettronici industriali e di misura
 0.0,6,FRIULI VENEZIA GIULIA,6244,Installatori e riparatori di apparati di telecomunicazione
 20.0,6,FRIULI VENEZIA GIULIA,6245,"Installatori di linee elettriche, riparatori e cavisti"
 10.0,6,FRIULI VENEZIA GIULIA,6246,"Installatori, manutentori e riparatori di apparecchiature informatiche"
 10.0,6,FRIULI VENEZIA GIULIA,6311,Meccanici di precisione
 0.0,6,FRIULI VENEZIA GIULIA,6312,Meccanici e riparatori di protesi (dentali e ortopediche)
 0.0,6,FRIULI VENEZIA GIULIA,6313,Artigiani e operai costruzione e accordatura di strumenti musicali
 0.0,6,FRIULI VENEZIA GIULIA,6314,Addetti alla costruzione e riparazione di orologi
 0.0,6,FRIULI VENEZIA GIULIA,6315,Costruttori di strumenti ottici e lenti
 0.0,6,FRIULI VENEZIA GIULIA,6316,"Orafi, gioiellieri e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,6321,Vasai e professioni assimilate (prodotti in ceramica e abrasivi)
 0.0,6,FRIULI VENEZIA GIULIA,6322,"Soffiatori, modellatori, tagliatori, molatori e levigatori di vetro"
 0.0,6,FRIULI VENEZIA GIULIA,6323,Incisori e acquafortisti su vetro
 0.0,6,FRIULI VENEZIA GIULIA,6324,Pittori e decoratori su vetro e ceramica
 50.0,6,FRIULI VENEZIA GIULIA,6331,Artigiani lavorazioni artistiche del legno e di materiali assimilati
 0.0,6,FRIULI VENEZIA GIULIA,6332,"Artigiani lavorazioni artistiche a mano di tessili, cuoio e simili"
 0.0,6,FRIULI VENEZIA GIULIA,6341,Operatori delle attività poligrafiche di pre-stampa
 0.0,6,FRIULI VENEZIA GIULIA,6342,Stampatori offset e alla rotativa
 0.0,6,FRIULI VENEZIA GIULIA,6344,"Artigiani incisori, acquafortisti, serigrafisti e profess. assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,6345,Rilegatori e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,6412,Agricoltori e operai agricoli di coltivazioni legnose agrarie
 10.0,6,FRIULI VENEZIA GIULIA,6413,"Agricoltori e operai agricoli di coltivazioni fiori, piante e ortive"
 0.0,6,FRIULI VENEZIA GIULIA,6441,Lavoratori forestali specializzati
 20.0,6,FRIULI VENEZIA GIULIA,6511,"Macellai, pesciaioli e professioni assimilate"
 20.0,6,FRIULI VENEZIA GIULIA,6512,Panettieri e pastai artigianali
 20.0,6,FRIULI VENEZIA GIULIA,6513,"Pasticcieri, gelatai e conservieri artigianali"
 0.0,6,FRIULI VENEZIA GIULIA,6515,Artigiani e operai specializ. lavorazioni artigianali casearie
 0.0,6,FRIULI VENEZIA GIULIA,6521,Artigiani e operai specializzati del trattamento del legno
 30.0,6,FRIULI VENEZIA GIULIA,6522,Falegnami e attrezzisti di macchine per la lavorazione del legno
 0.0,6,FRIULI VENEZIA GIULIA,6523,"Impagliatori, cestai, spazzolai, sugherai e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,6531,Preparatori di fibre
 50.0,6,FRIULI VENEZIA GIULIA,6532,Tessitori e maglieristi a mano e su telai manuali
 10.0,6,FRIULI VENEZIA GIULIA,6533,"Sarti e tagliatori artigianali, modellisti e cappellai"
 0.0,6,FRIULI VENEZIA GIULIA,6534,"Pellicciai, modellatori di pellicceria e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,6535,"Biancheristi, ricamatori a mano e professioni assimilate"
 10.0,6,FRIULI VENEZIA GIULIA,6536,Tappezzieri e materassai
 20.0,6,FRIULI VENEZIA GIULIA,6537,Artigiani e addetti alle tintolavanderie
 0.0,6,FRIULI VENEZIA GIULIA,6541,Conciatori di pelli e di pellicce
 0.0,6,FRIULI VENEZIA GIULIA,6542,Artigiani e operai specializzati delle calzature e assimilati
 0.0,6,FRIULI VENEZIA GIULIA,6543,"Valigiai, borsettieri e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,6551,Macchinisti e attrezzisti di scena
 0.0,6,FRIULI VENEZIA GIULIA,7111,Conduttori di macchinari in miniere e cave
 0.0,6,FRIULI VENEZIA GIULIA,7112,Conduttori impianti per il primo trattamento di minerali e di pietre
 0.0,6,FRIULI VENEZIA GIULIA,7113,"Trivellatori e sondatori pozzi petrol., gas natur., e profess. assim."
 10.0,6,FRIULI VENEZIA GIULIA,7121,"Fonditori, operatori di altoforno, di convertitori, di forni raffinaz."
 0.0,6,FRIULI VENEZIA GIULIA,7122,"Operatori forni di seconda fusione, colat. metalli, leghe e laminatoi"
 0.0,6,FRIULI VENEZIA GIULIA,7123,Operatori di impianti per il trattamento termico dei metalli
 10.0,6,FRIULI VENEZIA GIULIA,7124,Trafilatori ed estrusori di metalli
 0.0,6,FRIULI VENEZIA GIULIA,7125,Operatori impianti produzione e raffinazione metalli non ferrosi
 0.0,6,FRIULI VENEZIA GIULIA,7131,"Conduttori impianti produzione vetro, ceramica e laterizi"
 10.0,6,FRIULI VENEZIA GIULIA,7132,Conduttori di forni e di altri impianti per la lavorazione del vetro
 0.0,6,FRIULI VENEZIA GIULIA,7133,Conduttori impianti formatura articoli in ceramica e terracotta
 0.0,6,FRIULI VENEZIA GIULIA,7134,"Conduttori forni e altri impianti produz. laterizi, tegole e assim."
 0.0,6,FRIULI VENEZIA GIULIA,7141,Conduttori impianti fabbricazione in serie di pannelli in legno
 0.0,6,FRIULI VENEZIA GIULIA,7142,Operatori impianti preparaz. pasta legno e altri mater. per cartiera
 0.0,6,FRIULI VENEZIA GIULIA,7143,Operatori di impianti per la fabbricazione della carta
 0.0,6,FRIULI VENEZIA GIULIA,7151,Conduttori di impianti per la raffinazione dei prodotti petroliferi
 10.0,6,FRIULI VENEZIA GIULIA,7152,Operatori macchinari e impianti per la chimica di base e fine
 0.0,6,FRIULI VENEZIA GIULIA,7153,Operatori macchinari fabbricazione prodotti derivati dalla chimica
 0.0,6,FRIULI VENEZIA GIULIA,7161,Conduttori caldaie a vapore e di motori termici in impianti industr.
 30.0,6,FRIULI VENEZIA GIULIA,7162,Operatori impianti riciclaggio rifiuti e trattam. e distribuz. acque
 40.0,6,FRIULI VENEZIA GIULIA,7171,Operatori di catene di montaggio automatizzate
 0.0,6,FRIULI VENEZIA GIULIA,7181,Conduttori di mulini e impastatrici
 0.0,6,FRIULI VENEZIA GIULIA,7182,Conduttori forni e analoghi impianti trattamento termico minerali
 50.0,6,FRIULI VENEZIA GIULIA,7211,Operai macchine utensili automatiche e semiautomatiche industriali
 0.0,6,FRIULI VENEZIA GIULIA,7212,Operai a macchinari produzione manufatti in cemento e assimilati
 0.0,6,FRIULI VENEZIA GIULIA,7213,Conduttori macch. produzione abrasivi e manufatti abrasivi minerali
 0.0,6,FRIULI VENEZIA GIULIA,7221,"Finitori, operai rivestimenti metallici, galvanoplastica e assimilati"
 0.0,6,FRIULI VENEZIA GIULIA,7231,Conduttori macchinari confezione e vulcanizzazione dei pneumatici
 0.0,6,FRIULI VENEZIA GIULIA,7232,Conduttori macchinari fabbricazione di altri articoli in gomma
 60.0,6,FRIULI VENEZIA GIULIA,7233,Conduttori macchinari fabbricazione articoli in plastica e assimilati
 0.0,6,FRIULI VENEZIA GIULIA,7241,Operai macchinari produz. in serie di mobili e articoli in legno
 0.0,6,FRIULI VENEZIA GIULIA,7251,Conduttori di macchinari per tipografia e stampa su carta e cartone
 10.0,6,FRIULI VENEZIA GIULIA,7252,Conduttori macchinari fabbricazione prodotti in carta e cartone
 0.0,6,FRIULI VENEZIA GIULIA,7253,Conduttori di macchinari per rilegatura di libri e assimilati
 10.0,6,FRIULI VENEZIA GIULIA,7261,Operai addetti a macchinari per la filatura e la bobinatura
 0.0,6,FRIULI VENEZIA GIULIA,7262,Operai addetti a telai meccanici per la tessitura e la maglieria
 0.0,6,FRIULI VENEZIA GIULIA,7263,Operai addetti macchinari confezioni abbigliamento in stoffa e assim.
 0.0,6,FRIULI VENEZIA GIULIA,7264,Operai addetti macchinari trattamento filati e tessuti industriali
 0.0,6,FRIULI VENEZIA GIULIA,7265,Operai addetti a macchinari per la stampa dei tessuti
 0.0,6,FRIULI VENEZIA GIULIA,7266,Addetti macchinari preparazione e produz. in serie articoli in pelle
 0.0,6,FRIULI VENEZIA GIULIA,7267,Addetti a macchinari per la produzione in serie di calzature
 30.0,6,FRIULI VENEZIA GIULIA,7271,Assemblatori in serie di parti di macchine
 20.0,6,FRIULI VENEZIA GIULIA,7272,Assemblatori e cablatori di apparecchiature elettriche
 50.0,6,FRIULI VENEZIA GIULIA,7273,Assemblatori e cablatori apparecch. elettroniche e telecomunicazioni
 0.0,6,FRIULI VENEZIA GIULIA,7274,"Assemblatori in serie articoli in metallo, gomma e materie plastiche"
 30.0,6,FRIULI VENEZIA GIULIA,7275,Assemblatori in serie di articoli in legno e in materiali assimilati
 0.0,6,FRIULI VENEZIA GIULIA,7276,"Assemblatori in serie articoli in cartone, tessuto e materie assim."
 0.0,6,FRIULI VENEZIA GIULIA,7279,Altri operai assemblaggio e produz. in serie di articoli industriali
 70.0,6,FRIULI VENEZIA GIULIA,7281,Operai addetti a macchine confezionatrici di prodotti industriali
 0.0,6,FRIULI VENEZIA GIULIA,7313,"Operai refrigeraz., trattamento igienico e prima trasformaz. del latte"
 10.0,6,FRIULI VENEZIA GIULIA,7322,Conduttori apparecchi lavoraz. industriale prodotti lattieroâ€“caseari
 0.0,6,FRIULI VENEZIA GIULIA,7323,Conduttori di macchinari industriali lavorazione cereali e spezie
 0.0,6,FRIULI VENEZIA GIULIA,7324,"Conduttori macch. trattam. e conservaz. frutta, verdure, legumi e riso"
 10.0,6,FRIULI VENEZIA GIULIA,7326,"Conduttori macchinari preparaz. produz. the, caffè, cioccolata"
 0.0,6,FRIULI VENEZIA GIULIA,7327,Conduttori di macchinari per la lavorazione dei prodotti del tabacco
 0.0,6,FRIULI VENEZIA GIULIA,7328,"Vinificatori, birrai, operai macch. produz. liquori e bevande analcol."
 20.0,6,FRIULI VENEZIA GIULIA,7329,Conduttori macchinari produzione pasticceria e prodotti da forno
 10.0,6,FRIULI VENEZIA GIULIA,7411,Conduttori di convogli ferroviari
 0.0,6,FRIULI VENEZIA GIULIA,7412,"Operatori di verifica, circolazione e formazione treni"
 0.0,6,FRIULI VENEZIA GIULIA,7413,Manovratori di impianti a fune
 20.0,6,FRIULI VENEZIA GIULIA,7421,"Autisti di taxi, conduttori di automobili, furgoni e altri veicoli"
